7	142	614
7	162	615
8	0	753
8	3	755
8	12	556
8	19	564
8	24	557
8	34	558
8	46	560
8	47	419
8	51	420
8	54	421
8	61	417
8	71	418
8	76	314
8	79	424
8	82	319
8	90	704
8	98	707
8	101	708
8	104	736
8	107	301
8	117	252
8	118	253
8	121	259
8	127	248
8	128	260
8	131	209
8	142	614
8	160	615
9	0	753
9	3	755
9	12	556
9	21	564
9	23	557
9	34	558
9	44	560
9	47	419
9	51	420
9	54	421
9	61	417
9	71	418
9	76	314
9	80	424
9	82	319
9	90	704
9	98	707
9	100	708
9	104	736
9	108	301
9	117	252
9	119	253
9	122	257
9	124	259
9	127	248
9	128	260
9	131	209
9	142	614
9	159	615
10	0	753
10	4	755
10	12	556
10	22	564
10	23	557
10	35	558
10	43	560
10	47	419
10	52	420
10	54	421
10	59	417
10	71	418
10	75	314
10	80	319
10	90	703
10	98	707
10	100	708
10	103	735
10	105	736
10	110	301
10	117	248
10	118	252
10	120	253
10	121	254
10	123	255
10	124	256
10	126	248
10	128	260
10	131	209
10	142	210
10	146	614
10	159	615
10	161	616
10	164	617
10	167	615
11	0	751
11	2	753
11	4	755
11	12	556
11	23	557
11	35	558
11	44	559
11	47	415
11	50	419
11	52	416
11	57	740
11	59	417
11	71	418
11	75	314
11	80	319
11	90	703
11	98	707
11	100	708
11	102	733
11	103	735
11	106	736
11	110	301
11	117	248
11	119	252
11	121	254
11	123	255
11	124	256
11	125	251
11	126	248
11	128	260
11	131	209
11	142	210
11	148	614
11	159	615
11	161	616
11	164	617
11	167	615
12	0	751
12	2	754
12	4	755
12	12	556
12	22	557
12	36	558
12	43	555
12	45	559
12	47	415
12	52	416
12	57	740
12	60	417
12	71	418
12	74	314
12	81	319
12	90	703
12	98	707
12	100	733
12	103	735
12	107	736
12	110	301
12	117	248
12	120	250
12	122	249
12	124	251
12	126	248
12	128	260
12	131	209
12	141	210
12	148	215
12	150	611
12	159	615
12	161	616
12	164	617
12	167	615
13	0	751
13	1	754
13	4	755
13	7	754
13	12	556
13	22	557
13	36	558
13	43	555
13	48	415
13	52	416
13	57	740
13	60	417
13	73	314
13	81	319
13	90	703
13	97	298
13	99	733
13	103	735
13	108	736
13	110	301
13	117	248
13	120	250
13	122	249
13	125	248
13	128	260
13	131	241
13	137	214
13	141	210
13	144	216
13	146	210
13	148	215
13	150	611
13	159	615
14	0	754
14	12	556
14	22	557
14	36	558
14	42	555
14	48	351
14	51	415
14	53	740
14	61	417
14	73	314
14	81	319
14	90	703
14	97	298
14	99	733
14	105	734
14	107	736
14	110	301
14	117	248
14	119	249
14	125	248
14	128	260
14	131	241
14	137	214
14	141	215
14	144	216
14	147	215
14	150	611
14	159	615
15	0	745
15	3	754
15	12	556
15	23	557
15	37	558
15	41	554
15	42	555
15	48	351
15	53	740
15	61	417
15	73	314
15	81	319
15	94	298
15	99	733
15	106	734
15	107	736
15	110	301
15	117	248
15	119	249
15	122	248
15	126	260
15	131	241
15	137	214
15	141	215
15	145	216
15	147	215
15	150	611
15	159	615
16	0	745
16	4	754
16	12	556
16	24	557
16	37	558
16	40	554
16	42	555
16	48	351
16	56	740
16	61	417
16	73	314
16	83	319
16	94	298
16	99	733
16	105	734
16	107	736
16	110	301
16	117	248
16	119	249
16	123	248
16	126	260
16	131	241
16	137	214
16	141	215
16	145	216
16	147	215
16	150	611
16	159	615
17	0	745
17	4	754
17	12	556
17	24	557
17	38	558
17	39	554
17	41	555
17	48	351
17	57	740
17	62	417
17	72	314
17	84	319
17	94	296
17	98	733
17	105	734
17	106	736
17	107	737
17	110	301
17	117	248
17	120	249
17	123	248
17	126	260
17	131	241
17	137	214
17	141	215
17	145	216
17	147	215
17	150	611
18	0	745
18	4	754
18	12	556
18	24	557
18	39	554
18	41	555
18	48	351
18	58	740
18	62	417
18	72	314
18	85	319
18	93	296
18	98	733
18	101	734
18	105	736
18	107	737
18	108	300
18	112	301
18	117	248
18	120	249
18	123	248
18	126	260
18	131	241
18	137	214
18	141	215
18	144	216
18	147	215
18	150	611
19	0	745
19	3	551
19	5	754
19	12	556
19	24	557
19	38	554
19	40	555
19	48	351
19	58	740
19	63	417
19	72	314
19	87	319
19	93	296
19	98	733
19	101	734
19	104	736
19	106	737
19	108	300
19	112	301
19	117	248
19	126	260
19	131	241
19	137	214
19	141	215
19	144	216
19	146	215
19	150	611
20	0	745
20	1	551
20	8	754
20	12	556
20	25	557
20	38	554
20	39	555
20	45	351
20	59	740
20	63	417
20	70	314
20	87	319
20	92	296
20	100	734
20	105	736
20	107	737
20	108	664
20	112	301
20	117	248
20	126	260
20	131	241
20	137	214
20	141	215
20	144	216
20	146	215
20	150	611
21	0	551
21	9	754
21	12	556
21	25	557
21	38	554
21	39	555
21	45	351
21	60	740
21	64	417
21	69	314
21	89	316
21	91	319
21	92	295
21	93	296
21	99	297
21	102	734
21	103	736
21	108	664
21	112	242
21	117	243
21	123	247
21	126	241
21	137	214
21	141	215
21	150	611
22	0	551
22	10	754
22	12	556
22	25	553
22	35	557
22	37	554
22	38	555
22	45	351
22	60	740
22	65	356
22	68	314
22	88	315
22	89	316
22	92	315
22	93	294
22	94	296
22	98	297
22	102	318
22	105	736
22	107	664
22	112	242
22	117	243
22	120	244
22	121	243
22	123	247
22	126	241
22	137	213
22	145	611
23	0	551
23	12	552
23	25	553
23	36	554
23	38	555
23	45	351
23	60	355
23	61	356
23	67	710
23	68	712
23	69	314
23	88	315
23	89	316
23	91	315
23	93	294
23	95	296
23	97	297
23	100	318
23	106	664
23	112	242
23	118	243
23	120	244
23	122	243
23	123	246
23	126	239
23	132	241
23	137	213
23	145	611
24	0	551
24	10	552
24	25	553
24	36	554
24	37	555
24	45	351
24	57	355
24	61	356
24	66	710
24	68	712
24	71	308
24	88	315
24	89	316
24	91	315
24	93	294
24	95	296
24	97	297
24	99	318
24	105	664
24	114	242
24	119	243
24	120	244
24	122	243
24	123	246
24	126	238
24	127	239
24	132	241
24	137	213
24	145	611
24	177	612
25	0	551
25	10	552
25	25	553
25	35	554
25	36	555
25	44	351
25	52	352
25	55	351
25	57	353
25	62	354
25	65	710
25	70	712
25	71	308
25	88	315
25	93	317
25	94	294
25	96	296
25	97	297
25	99	318
25	104	664
25	116	242
25	120	243
25	121	244
25	122	243
25	123	245
25	125	246
25	126	238
25	129	239
25	132	240
25	137	213
25	145	611
25	177	612
26	0	551
26	10	552
26	25	553
26	34	554
26	36	555
26	44	351
26	52	352
26	53	353
26	62	354
26	65	710
26	69	712
26	71	308
26	84	309
26	88	315
26	90	317
26	95	294
26	96	296
26	98	297
26	99	318
26	102	307
26	103	318
26	104	664
26	117	242
26	121	243
26	123	245
26	126	238
26	130	239
26	132	240
26	137	212
26	145	611
26	177	612
27	0	551
27	10	552
27	25	553
27	34	554
27	35	555
27	44	351
27	50	352
27	52	353
27	63	354
27	65	710
27	69	712
27	72	308
27	81	309
27	85	310
27	88	311
27	89	312
27	92	313
27	93	317
27	95	294
27	98	297
27	99	318
27	101	307
27	103	318
27	105	664
27	118	242
27	122	243
27	123	245
27	126	234
27	127	238
27	131	239
27	132	240
27	137	212
27	145	611
27	177	612
28	0	396
28	10	552
28	25	553
28	35	555
28	44	351
28	49	352
28	51	353
28	62	354
28	65	710
28	71	712
28	73	308
28	80	309
28	82	310
28	86	306
28	92	313
28	98	297
28	99	318
28	100	307
28	106	664
28	108	307
28	109	664
28	122	666
28	126	234
28	128	238
28	131	239
28	132	240
28	137	212
28	145	611
28	177	612
29	0	396
29	10	552
29	25	553
29	35	555
29	44	375
29	47	351
29	49	352
29	50	353
29	61	354
29	65	710
29	72	712
29	74	308
29	80	309
29	81	310
29	84	306
29	94	313
29	97	306
29	99	307
29	109	664
29	123	666
29	126	234
29	129	238
29	131	239
29	132	237
29	137	211
29	144	611
29	177	612
30	0	396
30	9	397
30	10	401
30	25	553
30	34	373
30	37	374
30	43	375
30	47	346
30	49	347
30	50	348
30	61	350
30	65	709
30	66	710
30	73	712
30	75	308
30	79	305
30	81	306
30	99	307
30	109	664
30	123	666
30	126	234
30	129	235
30	132	237
30	137	211
30	144	611
30	177	612
31	0	396
31	9	397
31	10	401
31	18	400
31	19	401
31	25	553
31	34	373
31	37	374
31	41	375
31	47	346
31	48	347
31	50	348
31	61	350
31	65	709
31	68	710
31	74	712
31	75	308
31	78	305
31	80	306
31	99	307
31	110	664
31	122	666
31	126	234
31	129	235
31	132	237
31	137	211
31	144	611
31	177	612
32	0	396
32	8	397
32	11	401
32	16	400
32	19	401
32	25	371
32	34	373
32	37	374
32	39	375
32	46	346
32	48	347
32	50	348
32	61	350
32	65	709
32	69	710
32	74	711
32	75	303
32	78	304
32	80	306
32	96	325
32	97	306
32	98	307
32	108	664
32	122	666
32	126	234
32	128	235
32	132	236
32	135	237
32	137	211
32	144	611
33	0	396
33	8	397
33	12	400
33	25	371
33	35	374
33	39	375
33	45	346
33	47	347
33	50	348
33	61	349
33	65	709
33	70	710
33	74	711
33	75	302
33	76	303
33	77	302
33	78	304
33	80	306
33	90	325
33	102	307
33	103	322
33	106	664
33	121	665
33	125	231
33	129	235
33	132	236
33	135	233
33	137	230
33	138	211
33	141	229
33	148	611
34	0	396
34	8	397
34	12	400
34	23	370
34	27	371
34	31	372
34	35	374
34	41	375
34	45	346
34	46	347
34	50	348
34	61	349
34	65	709
34	71	710
34	74	711
34	75	302
34	78	304
34	80	306
34	90	325
34	102	322
34	107	664
34	121	665
34	125	231
34	130	232
34	133	233
34	136	232
34	137	230
34	140	228
34	141	229
34	148	611
35	0	396
35	8	397
35	12	400
35	23	370
35	27	369
35	28	371
35	31	372
35	35	374
35	41	375
35	45	346
35	47	347
35	50	348
35	61	342
35	64	349
35	65	718
35	71	710
35	73	720
35	75	302
35	79	304
35	81	321
35	82	306
35	90	325
35	103	322
35	109	664
35	121	665
35	125	231
35	130	660
35	132	232
35	137	227
35	139	230
35	140	228
35	142	229
35	148	611
36	0	396
36	8	397
36	12	400
36	14	398
36	16	400
36	21	368
36	25	369
36	29	366
36	36	374
36	41	375
36	44	346
36	46	345
36	49	347
36	50	348
36	59	341
36	62	340
36	63	342
36	65	718
36	71	717
36	73	720
36	75	324
36	79	321
36	91	325
36	103	322
36	105	323
36	107	322
36	109	664
36	123	665
36	125	231
36	130	660
36	136	226
36	137	227
36	140	228
36	142	229
36	148	611
37	0	387
37	9	397
37	11	398
37	16	399
37	21	368
37	25	369
37	27	366
37	44	343
37	45	345
37	49	338
37	53	341
37	56	348
37	57	341
37	60	340
37	64	342
37	65	717
37	72	715
37	74	719
37	76	321
37	91	325
37	102	322
37	104	323
37	111	658
37	124	231
37	130	660
37	136	226
37	139	227
37	141	228
37	142	229
37	148	611
38	0	377
38	1	386
38	5	387
38	11	398
38	16	390
38	18	399
38	20	364
38	24	365
38	27	366
38	44	343
38	45	344
38	47	345
38	48	344
38	49	338
38	53	340
38	55	341
38	58	340
38	65	714
38	68	715
38	70	717
38	72	715
38	73	719
38	75	321
38	91	325
38	100	322
38	104	323
38	111	658
38	124	659
38	129	660
38	136	223
38	138	226
38	140	227
38	141	228
38	143	229
38	148	611
39	0	377
39	1	386
39	5	387
39	8	388
39	10	389
39	15	390
39	19	392
39	21	364
39	23	365
39	26	366
39	44	344
39	49	338
39	53	340
39	63	339
39	65	714
39	68	715
39	72	716
39	73	719
39	74	321
39	94	322
39	101	323
39	111	658
39	124	659
39	129	660
39	136	223
39	139	226
39	140	227
39	142	228
39	143	229
39	148	611
40	0	377
40	1	386
40	5	387
40	8	388
40	10	389
40	14	390
40	18	382
40	19	391
40	20	392
40	21	364
40	24	365
40	26	366
40	43	367
40	45	337
40	50	338
40	52	340
40	62	339
40	65	714
40	69	715
40	72	716
40	74	320
40	78	321
40	94	322
40	98	323
40	111	658
40	125	659
40	130	660
40	136	223
40	139	226
40	140	227
40	141	228
40	143	229
40	148	611
41	0	377
41	4	387
41	8	380
41	10	389
41	12	390
41	17	382
41	19	391
41	21	383
41	23	363
41	27	366
41	41	367
41	44	362
41	45	337
41	49	338
41	52	340
41	55	336
41	56	339
41	57	340
41	61	339
41	65	713
41	69	716
41	76	320
41	80	321
41	95	322
41	97	323
41	111	658
41	126	659
41	131	660
41	136	223
41	139	224
41	146	225
41	150	611
42	0	378
42	4	387
42	8	380
42	10	381
42	15	382
42	18	383
42	22	359
42	28	360
42	41	362
42	45	337
42	48	338
42	52	336
42	56	339
42	58	340
42	59	339
42	65	713
42	71	716
42	75	330
42	80	320
42	81	332
42	96	322
42	97	323
42	100	334
42	111	658
42	129	659
42	130	657
42	132	661
42	135	660
42	136	223
42	139	224
42	146	225
42	150	611
43	0	538
43	3	379
43	8	380
43	10	381
43	14	382
43	16	383
43	23	359
43	28	360
43	39	362
43	45	337
43	48	338
43	51	336
43	56	339
43	62	336
43	64	339
43	65	713
43	75	330
43	80	331
43	81	332
43	96	334
43	112	658
43	130	657
43	132	661
43	136	223
43	140	224
43	146	221
43	148	222
43	153	611
44	0	538
44	7	545
44	13	382
44	15	383
44	22	358
44	29	360
44	33	361
44	37	362
44	44	357
44	48	338
44	50	336
44	56	339
44	61	336
44	65	713
44	75	329
44	80	331
44	81	332
44	95	334
44	112	658
44	130	657
44	134	661
44	137	223
44	141	224
44	146	221
44	150	222
44	155	611
45	0	538
45	7	545
45	14	383
45	21	358
45	28	357
45	32	361
45	37	357
45	48	338
45	51	336
45	58	339
45	59	336
45	65	713
45	75	329
45	80	331
45	83	332
45	91	334
45	115	658
45	130	657
45	134	661
45	138	223
45	141	224
45	146	221
45	152	222
45	164	16
46	0	538
46	6	544
46	10	545
46	13	546
46	14	383
46	17	549
46	21	358
46	28	357
46	49	336
46	50	338
46	53	336
46	65	713
46	75	329
46	82	331
46	85	332
46	91	334
46	117	658
46	133	657
46	135	661
46	141	662
46	144	663
46	146	220
46	149	221
46	154	222
46	164	16
47	0	538
47	7	544
47	9	543
47	10	546
47	17	549
47	22	358
47	28	357
47	48	336
47	65	713
47	75	329
47	82	331
47	86	332
47	91	334
47	119	658
47	130	657
47	135	661
47	141	662
47	144	663
47	146	220
47	150	221
47	155	222
47	164	16
48	0	538
48	8	543
48	13	546
48	17	547
48	21	549
48	22	357
48	47	336
48	65	713
48	75	329
48	85	331
48	87	332
48	88	334
48	116	658
48	129	657
48	135	661
48	141	662
48	144	663
48	148	220
48	151	221
48	156	222
48	164	16
49	0	538
49	6	543
49	13	547
49	19	548
49	23	357
49	47	336
49	65	713
49	75	329
49	86	331
49	88	333
49	91	334
49	94	333
49	99	334
49	107	333
49	117	657
49	120	658
49	126	657
49	131	656
49	137	661
49	141	662
49	145	663
49	148	220
49	153	221
49	157	222
49	164	16
50	0	533
50	1	538
50	3	541
50	6	543
50	13	547
50	16	548
50	24	724
50	49	336
50	65	713
50	75	329
50	84	326
50	89	333
50	99	334
50	102	333
50	109	327
50	113	333
50	117	328
50	118	657
50	120	658
50	126	657
50	128	656
50	137	661
50	141	662
50	145	663
50	150	220
50	153	221
50	158	222
50	164	16
50	175	6
51	0	533
51	2	534
51	3	540
51	6	543
51	15	548
51	24	724
51	50	336
51	53	724
51	55	335
51	61	336
51	65	713
51	75	329
51	80	326
51	97	333
51	103	327
51	113	328
51	119	657
51	121	658
51	126	657
51	128	656
51	137	661
51	141	662
51	144	663
51	152	220
51	156	217
51	157	218
51	159	219
51	164	16
51	170	5
51	175	6
52	0	533
52	2	534
52	4	540
52	7	543
52	14	548
52	24	724
52	55	335
52	61	336
52	65	713
52	75	329
52	79	326
52	97	333
52	101	326
52	102	327
52	113	328
52	119	657
52	121	658
52	125	657
52	127	656
52	137	661
52	141	662
52	144	663
52	152	220
52	156	217
52	158	218
52	159	219
52	164	16
52	170	5
52	175	6
53	0	533
53	1	534
53	5	540
53	7	543
53	14	548
53	24	724
53	55	335
53	61	336
53	65	713
53	75	329
53	78	326
53	102	327
53	113	328
53	119	657
53	127	656
53	137	661
53	141	662
53	144	663
53	155	217
53	158	218
53	161	219
53	164	4
53	170	5
53	175	6
54	0	534
54	8	543
54	14	537
54	16	548
54	20	724
54	55	335
54	63	326
54	65	713
54	71	326
54	102	327
54	113	328
54	120	656
54	137	661
54	141	662
54	144	663
54	155	217
54	159	218
54	163	219
54	164	4
54	170	5
54	175	3
55	0	534
55	8	542
55	13	536
55	15	537
55	21	724
55	55	335
55	63	326
55	102	327
55	113	328
55	120	656
55	139	663
55	155	217
55	161	218
55	163	219
55	164	4
55	170	3
56	0	534
56	8	542
56	12	536
56	17	537
56	21	724
56	55	335
56	63	326
56	102	327
56	113	328
56	120	656
56	139	663
56	155	217
56	161	218
56	164	4
56	170	3
57	0	534
57	8	542
57	11	536
57	17	537
57	21	724
57	55	335
57	63	326
57	102	327
57	113	328
57	120	656
57	141	663
57	156	217
57	162	218
57	164	3
58	0	534
58	5	535
58	10	536
58	18	537
58	21	724
58	55	335
58	63	326
58	110	328
58	120	656
58	142	671
58	155	663
58	157	217
58	165	3
59	0	534
59	4	535
59	12	536
59	19	537
59	21	724
59	55	335
59	63	326
59	110	328
59	120	656
59	142	671
59	156	663
59	160	217
59	165	671
59	171	3
60	0	534
60	4	535
60	12	536
60	19	721
60	27	723
60	29	724
60	55	335
60	63	725
60	85	726
60	130	671
60	173	3
61	0	642
61	4	535
61	12	536
61	19	721
61	28	723
61	31	724
61	55	335
61	63	725
61	85	726
61	130	671
61	176	3
62	0	642
62	5	535
62	12	536
62	20	721
62	30	723
62	32	724
62	55	335
62	63	725
62	85	726
62	130	671
63	0	642
63	7	535
63	12	536
63	21	721
63	30	723
63	32	724
63	55	335
63	65	725
63	85	726
63	130	671
64	0	642
64	10	646
64	14	536
64	23	721
64	29	723
64	31	724
64	55	335
64	65	725
64	85	726
64	130	671
65	0	642
65	10	646
65	14	536
65	24	721
65	29	723
65	31	724
65	55	335
65	68	725
65	85	726
65	130	671
66	0	642
66	11	646
66	16	536
66	24	721
66	29	723
66	30	724
66	55	335
66	68	725
66	85	726
66	130	671
67	0	642
67	12	646
67	17	536
67	24	721
67	29	723
67	30	724
67	61	335
67	68	725
67	85	726
67	130	671
67	178	670
68	0	642
68	12	646
68	20	536
68	22	721
68	28	723
68	30	724
68	40	647
68	43	724
68	64	335
68	68	725
68	85	726
68	130	671
68	158	670
69	0	642
69	15	646
69	26	721
69	28	723
69	29	722
69	32	724
69	37	647
69	48	724
69	66	725
69	85	726
69	130	671
69	150	670
70	0	642
70	18	646
70	31	647
70	50	648
70	58	724
70	61	649
70	66	725
70	85	726
70	130	670
70	161	669
70	168	670
70	172	669
70	178	670
71	0	642
71	20	647
71	23	646
71	29	647
71	50	648
71	59	649
71	66	725
71	85	726
71	130	670
71	159	669
71	178	670
72	0	642
72	20	647
72	50	648
72	59	649
72	68	650
72	85	726
72	130	655
72	139	670
72	151	669
73	0	640
73	10	642
73	20	647
73	52	648
73	59	649
73	69	650
73	85	726
73	110	653
73	130	655
73	135	668
73	145	669
74	0	640
74	10	642
74	20	647
74	52	648
74	62	649
74	79	650
74	85	653
74	88	726
74	110	653
74	130	655
74	135	668
74	155	669
75	0	640
75	10	643
75	25	647
75	54	648
75	67	649
75	81	650
75	85	653
75	116	655
75	135	668
75	155	669
76	0	640
76	5	643
76	25	647
76	58	648
76	70	649
76	88	653
76	116	655
76	135	668
76	161	669
77	0	640
77	5	643
77	35	647
77	65	648
77	70	649
77	88	653
77	97	652
77	101	653
77	116	655
77	135	667
77	154	668
77	161	634
78	0	640
78	5	643
78	35	647
78	70	649
78	93	652
78	110	654
78	135	667
78	161	634
79	0	640
79	5	643
79	35	645
79	70	649
79	85	652
79	110	654
79	135	667
79	161	634
80	0	641
80	5	643
80	35	645
80	70	649
80	85	652
80	110	654
80	135	633
80	155	634
81	0	641
81	5	643
81	35	645
81	70	649
81	85	652
81	110	654
81	135	633
81	155	634
82	0	641
82	35	645
82	70	651
82	135	633
82	155	634
83	0	641
83	35	644
83	70	651
83	135	633
83	155	634
84	0	641
84	35	644
84	70	651
84	130	633
84	160	634
85	0	641
85	35	644
85	70	651
85	120	633
85	170	634
86	0	641
86	35	644
86	70	651
86	120	633
86	170	634
87	0	641
87	35	644
87	70	651
87	100	633
88	0	633
89	0	633
90	180	633
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	561
0	9	407
0	18	406
0	32	402
0	49	528
0	62	113
0	70	103
0	75	106
0	79	105
0	81	104
0	86	696
0	89	697
0	92	696
0	96	695
0	100	757
0	106	693
0	120	611
0	153	620
0	165	611
1	0	561
1	9	407
1	18	406
1	33	402
1	49	528
1	58	529
1	60	528
1	62	113
1	64	101
1	67	113
1	70	103
1	78	106
1	79	105
1	80	104
1	86	696
1	96	695
1	100	757
1	106	693
1	120	611
1	153	620
1	156	622
1	161	620
1	165	611
2	0	561
2	18	402
2	20	406
2	34	402
2	49	528
2	53	531
2	54	530
2	55	528
2	56	530
2	57	529
2	60	528
2	62	113
2	64	101
2	67	103
2	77	102
2	79	83
2	83	76
2	86	696
2	96	695
2	100	757
2	106	693
2	120	611
2	153	620
2	156	622
2	161	620
2	165	611
3	0	561
3	18	402
3	26	406
3	35	402
3	50	528
3	52	531
3	54	530
3	58	529
3	60	528
3	62	113
3	64	101
3	67	103
3	77	102
3	78	83
3	83	76
3	89	693
3	100	757
3	106	693
3	120	611
3	153	620
3	156	622
3	161	620
3	165	611
4	0	752
4	3	750
4	7	749
4	13	561
4	18	402
4	28	406
4	36	402
4	50	531
4	54	530
4	58	529
4	60	528
4	61	101
4	68	103
4	77	102
4	78	83
4	83	76
4	89	693
4	100	757
4	106	693
4	120	611
4	153	620
4	156	622
4	161	620
4	165	611
5	0	752
5	3	750
5	7	749
5	13	561
5	18	402
5	30	406
5	38	402
5	50	531
5	54	530
5	57	529
5	61	101
5	68	103
5	77	102
5	78	83
5	83	76
5	90	693
5	100	757
5	106	693
5	120	611
5	153	620
5	161	621
5	164	620
5	165	611
6	0	752
6	3	750
6	8	749
6	12	748
6	13	561
6	18	402
6	30	406
6	40	402
6	52	531
6	54	530
6	57	529
6	61	101
6	70	99
6	77	102
6	78	83
6	83	76
6	90	693
6	100	757
6	106	693
6	120	611
6	153	620
6	161	621
6	164	620
6	165	611
7	0	752
7	3	750
7	8	749
7	11	748
7	15	561
7	18	402
7	32	406
7	40	402
7	57	529
7	61	101
7	72	99
7	77	82
7	78	81
7	79	83
7	80	81
7	82	83
7	83	77
7	86	76
7	91	693
7	97	63
7	100	730
7	106	693
7	120	611
7	153	620
7	165	611
8	0	752
8	3	750
8	8	747
8	10	748
8	15	561
8	18	402
8	32	406
8	43	402
8	58	529
8	60	97
8	61	101
8	73	99
8	76	96
8	77	82
8	78	81
8	82	80
8	83	78
8	84	77
8	87	76
8	92	693
8	96	63
8	100	730
8	106	693
8	120	611
8	153	620
8	165	611
9	0	752
9	3	750
9	8	747
9	11	748
9	13	747
9	15	561
9	18	402
9	35	406
9	44	402
9	60	97
9	63	101
9	71	100
9	72	101
9	73	99
9	75	96
9	78	81
9	82	80
9	83	78
9	85	77
9	88	76
9	92	693
9	95	63
9	100	730
9	106	63
9	110	693
9	120	611
9	153	620
9	165	611
10	0	752
10	3	751
10	6	750
10	7	745
10	8	747
10	18	402
10	40	403
10	45	402
10	60	98
10	62	97
10	69	101
10	71	100
10	72	101
10	73	99
10	74	96
10	76	79
10	83	78
10	86	77
10	88	76
10	93	63
10	100	730
10	106	63
10	110	693
10	120	611
11	0	751
11	5	745
11	9	747
11	18	402
11	42	403
11	46	402
11	60	95
11	63	94
11	68	97
11	72	96
11	76	79
11	83	75
11	86	74
11	88	76
11	93	63
11	100	730
11	106	63
11	110	693
11	120	611
12	0	751
12	4	745
12	11	746
12	13	747
12	16	746
12	18	402
12	43	403
12	47	402
12	59	95
12	63	94
12	69	97
12	71	96
12	73	94
12	83	75
12	87	74
12	88	76
12	93	68
12	96	63
12	100	730
12	106	63
12	113	693
12	120	611
13	0	751
13	3	745
13	12	746
13	18	402
13	43	403
13	48	402
13	59	95
13	63	94
13	83	75
13	87	72
13	88	73
13	90	71
13	92	68
13	96	67
13	98	65
13	104	730
13	106	63
13	113	693
13	120	611
14	0	751
14	2	745
14	12	746
14	18	402
14	43	403
14	48	402
14	59	95
14	63	94
14	83	75
14	85	72
14	89	70
14	92	69
14	94	68
14	95	67
14	98	65
14	104	730
14	106	63
14	115	693
14	120	611
15	0	745
15	10	744
15	11	745
15	12	744
15	13	746
15	18	402
15	43	403
15	48	402
15	59	92
15	64	94
15	83	72
15	89	70
15	91	62
15	93	69
15	94	66
15	98	65
15	104	64
15	106	63
15	115	693
15	120	611
15	150	612
15	165	619
15	172	611
16	0	745
16	5	744
16	14	746
16	18	402
16	43	403
16	48	402
16	59	92
16	64	94
16	81	731
16	88	93
16	89	70
16	90	62
16	92	61
16	94	60
16	98	58
16	102	65
16	103	64
16	106	63
16	115	693
16	120	611
16	150	612
16	165	619
16	172	611
17	0	745
17	6	744
17	18	402
17	43	403
17	48	402
17	59	92
17	64	91
17	65	90
17	67	89
17	69	88
17	72	87
17	75	86
17	79	731
17	88	93
17	89	62
17	92	61
17	95	60
17	98	59
17	101	58
17	102	56
17	104	64
17	105	54
17	108	53
17	115	693
